acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0.214,0.552,189000.0,0.5579999999999999,3pvNllGp0jKVnWo7XNz4U0,0.028999999999999998,9.0,0.0982,-8.692,0.0,0.0575,119.64399999999999,4.0,0.654
0.305,0.29600000000000004,228174.0,0.754,7eBjtPZlQEDmSJFL5tCkIc,0.000341,0.0,0.126,-5.888,0.0,0.17,102.585,5.0,0.0393
0.0188,0.601,182400.0,0.591,2bCjaF7cRm53Wdq9RtkYJu,0.0766,5.0,0.126,-7.407,0.0,0.0337,150.04399999999998,4.0,0.37
0.021,0.701,322500.0,0.675,0UhyQ3rTGmSf64TwmKLu3i,0.00301,2.0,0.249,-5.956,1.0,0.0394,119.993,4.0,0.439
0.0371,0.764,196520.0,0.705,0y60itmpH0aPKsFiGxmtnh,1.9399999999999997e-05,3.0,0.0943,-5.279,0.0,0.0278,101.00299999999999,4.0,0.672
0.146,0.672,224842.0,0.615,4JkJntZgFNvjkGg3sMRRsX,7.829999999999999e-05,0.0,0.23399999999999999,-6.031000000000001,1.0,0.0313,95.02,4.0,0.35600000000000004
0.537,0.7490000000000001,191760.0,0.45399999999999996,0j1BAvgZnO5LoRCsGtgYYG,1.75e-05,4.0,0.251,-4.57,0.0,0.0587,96.054,4.0,0.9440000000000001
0.0002,0.507,260302.0,0.799,0PNPNtb6hAQ9nEyh1jVaRn,0.5329999999999999,1.0,0.6709999999999999,-7.24,0.0,0.125,139.888,4.0,0.525
0.5429999999999999,0.479,266087.0,0.56,1E6gKZoptibxhKZmOMCyUm,8.32e-06,2.0,0.0858,-5.462999999999999,1.0,0.0376,91.885,4.0,0.0391
0.165,0.679,307280.0,0.639,605NW6cVRpKtfbNnLnwJuB,0.0323,8.0,0.392,-10.690999999999999,0.0,0.23399999999999999,150.024,4.0,0.35700000000000004
0.0142,0.39299999999999996,275847.0,0.815,46IE0260R6XjjrsTnvd6ug,0.0,4.0,0.0798,-3.4939999999999998,0.0,0.059000000000000004,124.193,4.0,0.05
0.00861,0.536,213000.0,0.9309999999999999,3aDYoxrAvryBhyAbQ0PE7S,1.38e-06,4.0,0.0958,-4.02,0.0,0.0621,160.023,4.0,0.354
0.21100000000000002,0.541,197053.0,0.65,4DHRbvvQyC3mBa3Y0JNl4n,0.000128,8.0,0.1,-4.665,0.0,0.0414,95.01899999999999,4.0,0.35600000000000004
0.0409,0.505,150586.0,0.66,7JlIY26wUmk6XVxYKDV7dq,0.0,0.0,0.122,-6.1129999999999995,1.0,0.141,140.466,4.0,0.0748
0.188,0.449,180000.0,0.555,1zjvaSKCycMyeNOHn3FYBE,0.5579999999999999,8.0,0.147,-10.735999999999999,0.0,0.0678,139.912,4.0,0.0535
0.198,0.7759999999999999,322040.0,0.74,7hZGA5vAK6VyMqSu4CeHQs,0.0,9.0,0.29100000000000004,-6.4079999999999995,0.0,0.0519,126.02799999999999,4.0,0.35200000000000004
0.92,0.5870000000000001,171728.0,0.22899999999999998,6Kkt27YmFyIFrcX3QXFi2o,0.0,10.0,0.1,-11.254000000000001,0.0,0.128,75.67,4.0,0.379
0.11599999999999999,0.525,229800.0,0.757,3lv3OTkr7YVknRX1NTqYF1,0.000612,6.0,0.076,-7.795,0.0,0.0738,117.736,4.0,0.449
0.0328,0.48700000000000004,367391.0,0.445,1Dp7JGFNjvg8Nk0CtMCcnr,0.0104,1.0,0.0778,-10.959000000000001,0.0,0.113,97.031,4.0,0.18
0.429,0.8420000000000001,257893.0,0.46399999999999997,6eGMwVVABqVTe9bWRIm498,0.789,2.0,0.0978,-12.628,1.0,0.0418,93.96600000000001,4.0,0.7709999999999999
0.0398,0.509,271427.0,0.7809999999999999,60wwxj6Dd9NJlirf84wr2c,0.0,8.0,0.0749,-3.48,1.0,0.07200000000000001,128.0,4.0,0.17600000000000002
0.040999999999999995,0.654,228661.0,0.8,23kSqZLH1svrz3Hh6Fa1Yv,0.00023199999999999997,8.0,0.312,-4.497,0.0,0.0639,127.03399999999999,4.0,0.272
0.163,0.31,175507.0,0.54,1ehPJRt49h6N0LoryqKZXq,0.000129,9.0,0.0713,-9.629,1.0,0.34600000000000003,180.99400000000003,4.0,0.14800000000000002
0.5489999999999999,0.87,160597.0,0.502,3QWjljChcOMkRDYSzF33Qr,0.0035600000000000002,5.0,0.0916,-7.497000000000001,0.0,0.0549,82.53,4.0,0.6729999999999999
0.163,0.624,180036.0,0.889,0GXXeungzV9JkCnY7qpJA0,0.00158,5.0,0.10300000000000001,-3.4210000000000003,0.0,0.168,144.054,4.0,0.0415
0.0615,0.768,333519.0,0.794,3Bey64qFLEeH47ujJkMfQt,0.18,8.0,0.22699999999999998,-6.983,0.0,0.0831,124.00299999999999,4.0,0.502
0.0139,0.265,267692.0,0.473,0vZAk6rKALopZl91wD5c50,0.23399999999999999,11.0,0.0707,-6.305,0.0,0.0411,90.523,4.0,0.0746
0.20800000000000002,0.593,204530.0,0.919,05Bo5k4R0NHuqcaW2ELBrQ,0.0,5.0,0.10300000000000001,-2.2769999999999997,0.0,0.0367,104.992,4.0,0.39899999999999997
0.0634,0.812,207059.0,0.628,4PnNzWe1LJoAMD5j5RHpI0,0.0,10.0,0.254,-6.164,0.0,0.0682,123.00399999999999,4.0,0.485
0.0494,0.503,308941.0,0.7020000000000001,6tLXRw673HPGmx0Xc0SY41,0.42200000000000004,1.0,0.27399999999999997,-5.388,0.0,0.0858,80.006,4.0,0.16
0.0102,0.643,215720.0,0.52,0dj1CtyRxZ4bnIT4Q20jNT,0.0,9.0,0.11,-5.968,0.0,0.0334,75.168,4.0,0.23
0.0969,0.502,225644.0,0.667,4KS0zjYvLr3474mwt2fXLi,0.000213,10.0,0.107,-4.963,0.0,0.23600000000000002,79.475,4.0,0.5920000000000001
0.0319,0.42,235066.0,0.934,59jrAtgRKHrOoOeoTg8JDL,0.89,6.0,0.0951,-4.505,0.0,0.0647,149.991,4.0,0.156
0.27899999999999997,0.75,249161.0,0.664,5YdbKvwTk02eOn22jtibho,4.01e-05,0.0,0.11,-7.771,1.0,0.0458,140.055,4.0,0.595
0.0392,0.647,265590.0,0.889,0pjeNQwXZ1uzrsyIC2SPCu,4.94e-05,11.0,0.337,-3.431,0.0,0.0724,127.973,4.0,0.248
0.0531,0.831,235320.0,0.42700000000000005,2wAJTrFhCnQyNSD3oUgTZO,0.0,2.0,0.307,-6.903,1.0,0.106,93.00399999999999,4.0,0.21600000000000003
0.00044500000000000003,0.502,220893.0,0.7709999999999999,7wLjNqpJ0k9EoIpZYpIkZk,0.000953,1.0,0.196,-5.06,0.0,0.0418,110.00399999999999,4.0,0.0811
0.722,0.447,230958.0,0.715,7vBEx9HgiEJDMwougw5bsa,0.000145,1.0,0.128,-6.6160000000000005,0.0,0.495,98.015,4.0,0.46799999999999997
0.54,0.586,216722.0,0.53,4r58wfHlSuTo2M4PvSI8HJ,0.679,0.0,0.0965,-12.06,1.0,0.0477,84.792,4.0,0.297
0.16399999999999998,0.604,264030.0,0.40700000000000003,0bBXcheeE26JOVk9tATKbf,0.006540000000000001,5.0,0.20800000000000002,-9.496,0.0,0.0356,113.991,4.0,0.225
0.0168,0.693,234960.0,0.789,4wSmqFg31t6LsQWtzYAJob,0.366,9.0,0.0985,-5.13,1.0,0.384,117.055,4.0,0.28300000000000003
0.0197,0.7120000000000001,228933.0,0.726,76lifCBvILWMhqQBzf9QhO,0.000123,6.0,0.105,-5.031000000000001,1.0,0.0619,139.931,4.0,0.565
0.0889,0.5579999999999999,237013.0,0.77,50EsWUxLBSS4nQnTuagVjF,3.22e-06,2.0,0.29,-5.107,1.0,0.0407,90.943,4.0,0.545
0.129,0.36200000000000004,231600.0,0.371,09eSdS5RTgyodJt3krr5AC,0.0441,11.0,0.121,-8.383,0.0,0.0324,148.376,5.0,0.107
0.514,0.643,174608.0,0.602,1OCrb7dmygmJiDcjdFAPR8,0.871,10.0,0.11599999999999999,-9.177999999999999,0.0,0.0407,105.016,4.0,0.0856
0.1,0.57,255507.0,0.836,6nVKC0GCQrf9MQSJgYiaEr,0.0,1.0,0.17300000000000001,-6.431,1.0,0.10300000000000001,114.96,4.0,0.318
0.0157,0.447,248947.0,0.983,3mScGCzxiXA9OaHdBeuk7O,0.0,5.0,0.276,-2.281,1.0,0.268,179.072,4.0,0.317
0.0149,0.594,235387.0,0.93,0Fcmk5Nk9KntvcLoV9N2aS,0.0008820000000000001,8.0,0.28600000000000003,-1.942,1.0,0.0596,141.97299999999998,4.0,0.852
0.0705,0.528,250800.0,0.935,6ylRKDPOe41x4Gi8c00ulP,0.0,6.0,0.326,-1.114,0.0,0.0678,152.059,4.0,0.55
0.111,0.45399999999999996,256200.0,0.903,3PdFzNNYpFUSxjtyCp3igD,1.5e-06,8.0,0.22699999999999998,-3.485,1.0,0.0578,181.543,4.0,0.736
0.00217,0.386,320880.0,0.915,27AljPd43CqSWA6WptHyIn,0.00033,0.0,0.361,-4.885,1.0,0.0962,157.02100000000002,4.0,0.409
0.00687,0.765,280615.0,0.9540000000000001,7HKkIZzHUhBXX7SWKUXmod,0.135,5.0,0.348,-1.541,0.0,0.17300000000000001,130.04,4.0,0.494
0.0499,0.5329999999999999,204800.0,0.888,49mrGrTON4QYZri9gEHSFl,1.5e-06,5.0,0.114,-2.8,0.0,0.0701,150.086,4.0,0.505
0.0553,0.575,252903.0,0.648,65D1dAuRSz4fU9fLgqTNtY,0.0,8.0,0.0748,-7.439,1.0,0.0293,93.001,4.0,0.213
0.40399999999999997,0.495,236800.0,0.857,3JyM4DjtqJKSVk205G6nUb,0.00018899999999999999,2.0,0.0931,-3.0210000000000004,0.0,0.0792,149.841,4.0,0.23199999999999998
0.00402,0.612,289600.0,0.897,46lLiBSew5RmxoedLvuukY,0.0367,9.0,0.22399999999999998,-4.519,0.0,0.0683,149.993,4.0,0.47
0.0124,0.773,220827.0,0.7929999999999999,3cbtYCxg36GOUnnVvpaXHj,0.0119,10.0,0.46299999999999997,-4.275,0.0,0.14300000000000002,125.031,4.0,0.604
0.0688,0.43200000000000005,211265.0,0.698,4XhzxuE7Fi7FX2OBvfFINx,1.63e-06,8.0,0.35600000000000004,-4.453,0.0,0.10099999999999999,73.321,4.0,0.365
0.023,0.455,280000.0,0.7090000000000001,3JhV0UP3Qg1zjwazfhnFOa,0.0764,5.0,0.10099999999999999,-7.013,0.0,0.0588,174.108,4.0,0.145
0.267,0.445,278149.0,0.654,3nHuuKZ0fukl5DoZ6dEs1p,0.000334,11.0,0.158,-4.7989999999999995,0.0,0.0382,128.079,4.0,0.251
0.0344,0.664,171965.0,0.8590000000000001,5DWaEpFT3vqOrr3fTaOhA6,0.0,1.0,0.1,-5.483,0.0,0.0331,119.994,4.0,0.8290000000000001
0.007209999999999999,0.64,250909.0,0.7190000000000001,63UHxn5qPd8j6mcvazgc7y,0.0037,2.0,0.10099999999999999,-3.9789999999999996,0.0,0.0498,110.04899999999999,4.0,0.218
0.36,0.564,307038.0,0.715,6SbJDuS8tak5VlTZPMK4kM,7.77e-05,1.0,0.139,-6.072,0.0,0.063,110.896,3.0,0.0743
0.142,0.659,190250.0,0.815,41xeo9A2w0dWedBIRoPWQI,4.09e-06,0.0,0.18,-5.957000000000001,1.0,0.128,119.99799999999999,4.0,0.34700000000000003
0.442,0.7609999999999999,337000.0,0.9159999999999999,7rQKhQshQanggYbFl8rHgw,0.0011099999999999999,3.0,0.10099999999999999,-3.346,0.0,0.122,119.99,4.0,0.392
0.000776,0.508,214286.0,0.623,2QIz8myJL3aoZISC9r8Rai,0.152,8.0,0.157,-5.5760000000000005,1.0,0.0326,84.022,4.0,0.039
0.0987,0.44299999999999995,210884.0,0.727,5GmhrrcziQz36B3R4AyJYE,9.35e-06,0.0,0.11800000000000001,-5.171,0.0,0.0984,74.827,4.0,0.424
0.0862,0.642,99034.0,0.8690000000000001,6bBAntbHP2JaLFpyeR3b46,0.9129999999999999,1.0,0.708,-2.036,0.0,0.0914,96.904,4.0,0.188
0.0491,0.72,196734.0,0.794,5OnchRw2yAuIAwp2RYLCBa,2.14e-05,4.0,0.264,-4.084,1.0,0.156,140.01,4.0,0.6940000000000001
0.456,0.267,339200.0,0.312,1sIKkwYIffUw0vLU8RsWIR,0.0,8.0,0.31,-11.950999999999999,1.0,0.0314,142.572,4.0,0.327
0.8370000000000001,0.359,296033.0,0.29,7Iv6YcXoLNhTPYhHqtyNUy,0.0,4.0,0.507,-11.105,1.0,0.038,137.304,4.0,0.226
0.36700000000000005,0.61,201788.0,0.725,6ZRuF2n1CQxyxxAAWsKJOy,0.0,8.0,0.154,-5.131,1.0,0.15,146.16299999999998,4.0,0.29100000000000004
0.151,0.679,205333.0,0.662,0kD586ste6xyDRqUYhVlCh,0.0,7.0,0.376,-5.861000000000001,1.0,0.0773,90.054,4.0,0.365
0.32,0.623,190507.0,0.507,5lmTAFunlGMTIEvN4ZIaYN,0.00381,4.0,0.094,-6.914,1.0,0.0279,118.859,4.0,0.214
0.10300000000000001,0.503,285920.0,0.47600000000000003,6d3e80za42D1MkSGRgIX1o,0.00916,1.0,0.11199999999999999,-7.4079999999999995,0.0,0.0322,141.959,4.0,0.317
0.0289,0.857,304400.0,0.7879999999999999,1VtLDbl9nrcRMvbTh1fXdC,0.348,6.0,0.12300000000000001,-4.981,0.0,0.0602,123.01,4.0,0.475
0.0184,0.705,343800.0,0.674,6vjWim6xU6tPjA42GxSp1U,0.0149,11.0,0.138,-8.432,0.0,0.04,105.0,4.0,0.10300000000000001
0.171,0.753,184732.0,0.657,09IStsImFySgyp0pIQdqAc,0.0,7.0,0.11199999999999999,-3.0610000000000004,1.0,0.0449,107.01,4.0,0.43700000000000006
0.147,0.6859999999999999,225720.0,0.753,2lnXzRnyqRMVCm8RIB8I9E,0.0,7.0,0.278,-7.82,0.0,0.0837,77.539,4.0,0.618
0.0177,0.633,238846.0,0.8059999999999999,4nLCmAEn9RAeJlhaOQ5RJ9,0.0,8.0,0.102,-4.775,1.0,0.0349,104.006,4.0,0.373
0.423,0.713,213481.0,0.551,7HEKWQblpKx5JOjqDbcWoA,0.0007480000000000001,6.0,0.0666,-7.5089999999999995,1.0,0.0769,94.041,4.0,0.272
0.00572,0.706,276811.0,0.879,4GGpLDI1Eso8oHOflKJJKt,0.731,8.0,0.14,-5.268,1.0,0.067,144.945,4.0,0.47100000000000003
0.18600000000000003,0.5,232021.0,0.564,4RDBBKJRu4c11BnGsA89Bh,0.00022400000000000002,10.0,0.109,-5.803,0.0,0.0539,90.04899999999999,4.0,0.303
0.433,0.687,188690.0,0.5329999999999999,2fdqK0cj1pCTffiak9KYCS,0.00829,7.0,0.142,-9.29,0.0,0.35,145.111,4.0,0.245
0.365,0.653,232493.0,0.647,48jKLs2qqEXKsQTmYHE0JD,0.00035499999999999996,1.0,0.12,-5.287999999999999,0.0,0.0844,146.024,4.0,0.785
0.25,0.626,277623.0,0.5710000000000001,16w8ZGVSjI4TlTLV8VimBY,0.0,7.0,0.0946,-7.461,0.0,0.0327,129.959,4.0,0.16399999999999998
0.122,0.7609999999999999,213600.0,0.434,3Lh1bqNMjcZqaTyKk0ppCY,0.00797,5.0,0.0733,-8.966000000000001,0.0,0.0412,100.00200000000001,4.0,0.29100000000000004
0.16899999999999998,0.585,242560.0,0.491,5mLcaGVV89H58FWJ677E6K,0.000317,9.0,0.5,-10.083,0.0,0.222,90.196,4.0,0.34299999999999997
0.43700000000000006,0.757,214680.0,0.5489999999999999,4gBIp9KkbKuASicfhzgxa5,2.33e-05,11.0,0.10400000000000001,-8.642000000000001,0.0,0.413,93.835,4.0,0.77
0.127,0.588,195773.0,0.653,3wqPinf9whHeT7y9EApaPM,0.0,9.0,0.423,-5.645,0.0,0.0373,104.897,3.0,0.18
0.14800000000000002,0.573,227368.0,0.397,6sgFUgpAkIgWxz9iA11hRM,0.0,0.0,0.138,-7.7410000000000005,1.0,0.0737,95.09100000000001,4.0,0.15
0.196,0.8220000000000001,173931.0,0.6,2v7EYRJaqHg29z1jnx59yI,0.0,11.0,0.0835,-6.235,0.0,0.331,142.923,4.0,0.281
0.5920000000000001,0.792,198582.0,0.657,6NtUscGLA4d9U8IDtwFDUA,1.34e-05,8.0,0.0863,-6.9079999999999995,1.0,0.105,129.952,4.0,0.465
0.0138,0.545,239096.0,0.79,2QCRwmXF9zqMrg6qkw22Y4,0.0,8.0,0.135,-5.03,1.0,0.0535,141.905,4.0,0.272
0.166,0.5529999999999999,203724.0,0.795,6FsE5dDerdwQxxC9fsjL8A,1.04e-06,7.0,0.0667,-6.641,0.0,0.0763,103.98200000000001,4.0,0.496
0.0030600000000000002,0.604,123200.0,0.975,2xUvfzTPwPPMz6oifXCtUg,0.0117,1.0,0.363,-1.36,1.0,0.303,75.00399999999999,4.0,0.135
0.6679999999999999,0.36700000000000005,222354.0,0.20199999999999999,5SOA0gaKMMp9cgwn3nuwk7,0.145,0.0,0.109,-11.342,1.0,0.0313,121.865,4.0,0.0362
0.29,0.677,229446.0,0.501,3Phjn4zJ34ZiEVUngyccY5,0.0,10.0,0.0965,-5.949,1.0,0.0569,114.012,4.0,0.506
0.0722,0.662,274797.0,0.691,3n6in33x11Artd5ZnteCsG,6.32e-05,0.0,0.0666,-7.275,1.0,0.0415,107.97200000000001,4.0,0.292
0.8859999999999999,0.47100000000000003,216064.0,0.47200000000000003,5yFZp45S2FHiSFa6dGqm4y,0.10800000000000001,6.0,0.0861,-9.794,0.0,0.18600000000000003,80.257,4.0,0.419
0.0319,0.539,225080.0,0.841,0bBgXH6mybXjdngxKF5zBE,0.0,1.0,0.0967,-3.613,1.0,0.138,77.079,4.0,0.397
0.00196,0.7040000000000001,211074.0,0.723,28thnsUFHkYkeq6vc6zhH5,0.0382,4.0,0.122,-6.002999999999999,0.0,0.0644,99.949,4.0,0.20600000000000002
0.168,0.733,226857.0,0.62,5ffwgrvw4tVlhFcI8efviN,0.000989,3.0,0.11800000000000001,-8.556000000000001,1.0,0.0698,104.95,4.0,0.122
0.0411,0.693,221704.0,0.483,745NLlN798Uh1CC5qvFhOU,0.95,2.0,0.11,-6.845,1.0,0.0445,89.999,4.0,0.547
0.00043200000000000004,0.611,305946.0,0.701,0C2TcipR9L15Hy6kkINmu1,0.00328,7.0,0.14800000000000002,-7.683,0.0,0.0332,122.991,4.0,0.226
0.0066099999999999996,0.8109999999999999,218427.0,0.772,0PI6q1rpdfJZy0LeAEE6KC,0.00703,5.0,0.5379999999999999,-4.112,0.0,0.0709,125.001,4.0,0.883
0.158,0.40700000000000003,232878.0,0.40299999999999997,5LKXxwgll43fxe1lPF7sze,5.98e-06,5.0,0.5529999999999999,-8.396,0.0,0.113,90.90700000000001,1.0,0.32899999999999996
0.727,0.491,240522.0,0.295,2slPSwOa6A605bhQkrcSdi,0.0369,9.0,0.149,-12.797,1.0,0.0292,82.605,4.0,0.0398
0.218,0.32,130667.0,0.7140000000000001,6hocwo3no8Ht49AGoAM5FH,0.0195,5.0,0.11,-3.2089999999999996,0.0,0.0679,88.363,5.0,0.251
0.0275,0.7290000000000001,186667.0,0.846,0rR4E4UdzHg0E0ySbbHhUW,0.5720000000000001,4.0,0.105,-5.496,0.0,0.0364,116.99700000000001,4.0,0.126
0.608,0.61,190256.0,0.486,0gulDmyHbop8iO3mrTVVeu,1.24e-05,7.0,0.43700000000000006,-8.621,0.0,0.0667,90.02799999999999,4.0,0.465
0.0631,0.6809999999999999,178869.0,0.698,7fJozqj7NMdvo0zkcXDbgg,0.46399999999999997,9.0,0.0535,-5.4639999999999995,0.0,0.0595,156.059,4.0,0.643
0.0288,0.5870000000000001,225653.0,0.627,2vy3FUf4Fai7UzqCI9b4IL,0.0125,1.0,0.11800000000000001,-8.266,0.0,0.0346,115.101,4.0,0.24100000000000002
0.0131,0.642,284400.0,0.9309999999999999,0t2QiRkpag0fAgs9zuCPlH,0.825,1.0,0.215,-4.1419999999999995,1.0,0.0417,152.005,4.0,0.5479999999999999
0.9259999999999999,0.42100000000000004,239347.0,0.22,2q9jsX0poviVu9OSWgmRYg,0.0,0.0,0.114,-8.082,1.0,0.0324,112.436,4.0,0.23399999999999999
0.664,0.45,287307.0,0.6559999999999999,3MrWxJaD2AT0W9DjWF64Vm,3.02e-06,2.0,0.259,-7.0489999999999995,1.0,0.0472,106.61,4.0,0.782
0.0272,0.594,198090.0,0.6729999999999999,24CSfVdvTMZUzSgUpo9gpv,0.00581,4.0,0.0825,-5.535,0.0,0.057,172.012,4.0,0.303
0.0814,0.618,173791.0,0.907,55bhPIIzV7CEeIxcISF8A8,6.48e-06,5.0,0.10099999999999999,-6.6370000000000005,0.0,0.33,79.018,4.0,0.273
0.0026,0.42700000000000005,184000.0,0.603,64LxDEEDDtQfb4bTadJsyX,0.0125,7.0,0.156,-7.812,1.0,0.0309,75.058,4.0,0.17800000000000002
0.215,0.608,237526.0,0.511,1EuRfCRhLbMMGccE85cvIU,0.00221,7.0,0.126,-10.294,1.0,0.0415,97.03299999999999,4.0,0.22699999999999998
0.508,0.708,227433.0,0.465,4GnvG0yRwwCcjNapKgA7sU,0.0,5.0,0.127,-11.475999999999999,1.0,0.0598,104.921,4.0,0.5770000000000001
0.535,0.752,197437.0,0.505,2P91MQbaiQOfbiz9VqhqKQ,2.55e-06,9.0,0.10400000000000001,-7.621,1.0,0.253,91.97,4.0,0.419
0.0375,0.6509999999999999,221569.0,0.7659999999999999,4GJAd1nBylAEbw1dZDVzEQ,0.0008789999999999999,5.0,0.0942,-5.526,1.0,0.0301,97.926,4.0,0.19899999999999998
0.198,0.58,206360.0,0.498,63CHa6rmamv9OsehkRD8oz,0.0,1.0,0.132,-6.901,1.0,0.0277,116.271,4.0,0.111
0.00248,0.628,193500.0,0.982,35AmCchFjTJoVwymcRmiLC,0.78,1.0,0.345,-4.971,1.0,0.0771,80.018,4.0,0.742
0.00389,0.526,389200.0,0.7759999999999999,4oZ2Xkline6CvRDebjbi8Q,0.841,1.0,0.0865,-8.873,1.0,0.0597,132.996,4.0,0.0504
0.00132,0.49700000000000005,235733.0,0.742,09zN9QBOHe8795UVOvEtnt,0.0395,7.0,0.0522,-6.353,0.0,0.0291,90.994,4.0,0.209
0.0148,0.579,273067.0,0.628,7H1MVTCY4zJJtzwlu611zY,0.000373,7.0,0.36200000000000004,-7.32,0.0,0.13699999999999998,115.069,4.0,0.134
0.24,0.6990000000000001,274299.0,0.787,4Lnnnq8EDaem7esL5rTv6p,0.218,1.0,0.361,-6.73,0.0,0.0449,105.01100000000001,4.0,0.0814
0.318,0.593,180687.0,0.21100000000000002,2xBqTlrFA93Sozm7XLI87A,0.0,4.0,0.10099999999999999,-8.249,0.0,0.273,96.024,5.0,0.8340000000000001
0.14300000000000002,0.6559999999999999,204680.0,0.855,67M8Sg4R7bEidOf0cag0Ld,0.0,1.0,0.33299999999999996,-3.0869999999999997,0.0,0.0582,112.04700000000001,4.0,0.504
0.0131,0.614,238840.0,0.8640000000000001,4wvj3LqF8EqGxoNc1FIbHr,0.000953,5.0,0.185,-4.195,0.0,0.0401,104.96600000000001,4.0,0.335
0.366,0.8270000000000001,177973.0,0.613,1ydOxBgLmEMfWffu6t4H5x,1.25e-05,8.0,0.09300000000000001,-5.34,1.0,0.0621,137.96,4.0,0.747
0.0142,0.5489999999999999,206362.0,0.848,250tdAzhJQOXljDWB9mU0B,0.000122,3.0,0.115,-4.763,1.0,0.0503,159.931,4.0,0.7959999999999999
0.629,0.691,181750.0,0.46399999999999997,1ldRL7T72u76QlovXMV8X3,0.12300000000000001,6.0,0.684,-7.553,1.0,0.0722,87.053,4.0,0.344
0.011000000000000001,0.604,244204.0,0.742,3MbaNhZTVdIKWGIel6yzv6,0.0042,9.0,0.106,-8.297,0.0,0.0775,119.98299999999999,4.0,0.325
0.47,0.601,187908.0,0.653,57qDrii9hKdRTOcLDeI9EH,0.0,11.0,0.185,-6.766,0.0,0.0667,115.084,4.0,0.49700000000000005
0.693,0.622,218640.0,0.39299999999999996,2Tuc96S4JToUiQSLW3aMec,0.0,0.0,0.124,-6.269,1.0,0.0281,120.111,4.0,0.5479999999999999
0.000408,0.381,255103.0,0.7120000000000001,5oAgI7Pzg6vxuKrfapg3Pi,0.589,5.0,0.183,-6.9,1.0,0.0355,127.96700000000001,4.0,0.0378
0.0946,0.632,288857.0,0.826,1WZFduS35Z3BXWg3hLAqdv,0.0,7.0,0.64,-3.863,1.0,0.0426,139.90200000000002,4.0,0.371
0.0872,0.45799999999999996,216000.0,0.523,2csIyFgOxMfxE9yn02Rc2A,3.289999999999999e-05,5.0,0.0697,-12.185,0.0,0.0572,139.75799999999998,4.0,0.324
0.00602,0.657,191893.0,0.8390000000000001,1oVrNSqi3Xnh4IMEE8Uvgv,0.004520000000000001,0.0,0.0871,-5.397,1.0,0.0686,120.054,4.0,0.547
0.23800000000000002,0.48100000000000004,270257.0,0.687,0K1glOFXQzLm3KxjJY5rtK,0.11,7.0,0.107,-6.747999999999999,0.0,0.0699,145.971,4.0,0.188
0.158,0.17300000000000001,305571.0,0.7170000000000001,4d42YQbGZxwYq7YZiCkTDb,0.000417,1.0,0.08900000000000001,-4.292,0.0,0.0475,183.745,5.0,0.317
0.42,0.485,294034.0,0.7659999999999999,7f7eBAKSe0G4Uhi6kjhZwT,0.0465,7.0,0.0884,-7.857,1.0,0.0749,159.97799999999998,4.0,0.0695
0.5529999999999999,0.5770000000000001,159950.0,0.462,17HHhX88Ex8njlbCGvSRQc,0.00106,10.0,0.0774,-6.632000000000001,0.0,0.28,78.027,4.0,0.354
0.0108,0.68,283279.0,0.98,6CDsZHJwrjZm1bl8UuA9X6,0.0015300000000000001,0.0,0.16899999999999998,-4.157,1.0,0.0937,121.994,4.0,0.23399999999999999
0.243,0.7020000000000001,235500.0,0.6729999999999999,1NS9Uysj4qkugz1HPO8yyq,0.0,5.0,0.1,-4.475,1.0,0.0495,92.99,4.0,0.7509999999999999
0.0662,0.698,196571.0,0.522,2bLiZF46JqLUdPXHIAfZx7,0.873,0.0,0.085,-10.478,1.0,0.318,79.62100000000001,4.0,0.315
0.313,0.358,210565.0,0.602,5avjJwNhcwBdLWVG3qgiPt,0.0,10.0,0.12,-7.26,0.0,0.12300000000000001,105.525,5.0,0.235
0.0796,0.8220000000000001,153320.0,0.732,79ewik359IwhdWF3Zddf7v,0.0,2.0,0.0966,-6.216,1.0,0.17,114.023,4.0,0.843
0.00878,0.841,251566.0,0.49700000000000005,35CZ7Gu4fHYjeDSUDbbO6z,0.000713,0.0,0.033,-8.477,0.0,0.15,124.45200000000001,4.0,0.624
0.125,0.764,224026.0,0.46299999999999997,0DdNKXYhsBBrHsUyMOdRaa,0.35,6.0,0.14300000000000002,-12.177999999999999,1.0,0.0956,100.01,4.0,0.731
0.222,0.66,195000.0,0.862,3s2OaAIQ6kDHKGs89Xc7Pi,8.73e-06,7.0,0.37,-5.272,0.0,0.179,140.127,4.0,0.643
0.000207,0.544,220678.0,0.498,19GTSfbe6GJeXwyRIEVHSB,4.4200000000000004e-05,5.0,0.0434,-10.481,0.0,0.0391,117.92399999999999,4.0,0.354
0.0235,0.439,234367.0,0.762,69Wyude1SxNuKXCqwnjdln,1.79e-06,7.0,0.191,-5.907,0.0,0.0543,180.012,4.0,0.20800000000000002
0.34600000000000003,0.556,188291.0,0.727,6fi6gDXhy1jFeiMKrhrIyC,1.06e-05,1.0,0.24600000000000002,-5.312,1.0,0.0578,143.615,4.0,0.49200000000000005
0.0727,0.531,258559.0,0.7709999999999999,4xLDWc1ymSHUhPUIoAcH8P,1.4999999999999999e-05,11.0,0.18100000000000002,-4.618,0.0,0.0513,122.035,4.0,0.396
